P12420	SP	30
P36886	CH	42
B3EWI4	CH	76
Q949T8	Other	0
Q14CW9	Other	0
Q8LEM4	Other	0
P32907	Other	0
P85970	Other	0
G5EFF1	Other	0
Q12359	Other	0
Q9U2X0	Other	0
Q9NR22	Other	0
Q9ZWR8	Other	0
Q9H0R1	Other	0
Q8H1U5	Other	0
Q06408	Other	0
Q99929	Other	0
P34233	Other	0
Q0WR66	Other	0
Q9LX93	Other	0
P48985	Other	0
Q86WX3	Other	0
Q06598	Other	0
Q15327	Other	0
Q6J5K9	Other	0
Q7G8V2	Other	0
Q9V464	Other	0
Q8N4T4	Other	0
Q3U108	Other	0
Q9DCB4	Other	0
Q9ZWS6	Other	0
P0DMR3	Other	0
Q8C6B9	Other	0
Q8N9N2	Other	0
O94656	Other	0
Q8IZ52	Other	0
P56747	Other	0
Q06156	Other	0
Q9LE16	Other	0
P43573	Other	0
Q24572	Other	0
Q10434	Other	0
O65572	Other	0
Q502W7	Other	0
P22674	Other	0
Q75KU4	Other	0
Q9JK41	Other	0
Q960N3	Other	0
Q8TCG1	Other	0
O95484	Other	0
Q18593	Other	0
Q9LTB8	Other	0
Q9H4W6	Other	0
Q9D5U8	Other	0
Q9LUR0	Other	0
Q8N137	Other	0
Q8K211	Other	0
A8I4E9	Other	0
O43303	Other	0
Q9VPT8	Other	0
Q8W4D0	Other	0
Q9U1H0	Other	0
P09496	Other	0
P35523	Other	0
O15247	Other	0
Q9FYG2	Other	0
O81445	Other	0
Q9R1N9	Other	0
Q8WNR0	Other	0
Q9QXT8	Other	0
Q9CY57	Other	0
O14493	Other	0
A1ZAB5	Other	0
Q8N3K9	Other	0
Q9BPU9	Other	0
P47176	Other	0
Q9Y7N0	Other	0
Q95Y80	Other	0
Q9R1S0	Other	0
Q9NR55	Other	0
Q67FY2	Other	0
Q9C682	Other	0
Q15438	Other	0
Q76CY5	Other	0
Q8WXC6-1	Other	0
Q08412	Other	0
Q9SYD8	Other	0
Q9VZN4	Other	0
Q64368	Other	0
P38432	Other	0
Q9NQ92	Other	0
Q7TSH4	Other	0
P97784	Other	0
Q05924	Other	0
Q9H6A0	Other	0
Q9UIA0	Other	0
Q9QXA1	Other	0
Q9LY75	Other	0
Q9VBW9	Other	0
Q5SU73	Other	0
O16844	Other	0
Q38900	Other	0
O04147	Other	0
P33750	Other	0
Q12389	Other	0
C5H429	Other	0
Q9QUR2	Other	0
Q708S8	Other	0
P53983	Other	0
Q8WXE1	Other	0
Q6NTS2	Other	0
Q9BUT1	Other	0
P38360	Other	0
P54252	Other	0
Q9Z1R2	Other	0
Q9LQZ7	Other	0
Q9DDT2	Other	0
Q9EQ32	Other	0
Q86UU0	Other	0
Q9UPM9	Other	0
Q9W0K7	Other	0
Q66KV4	Other	0
Q9LE06	Other	0
Q38897	Other	0
Q12365	Other	0
Q5H9F3	Other	0
Q8GY61	Other	0
Q9H1Y0	Other	0
Q12186	Other	0
Q8SY41	Other	0
Q10R09	Other	0
O23393	Other	0
Q5VTR2	Other	0
P53062	Other	0
Q03565	Other	0
Q8GUC3	Other	0
P54833	Other	0
Q8K4Z4	Other	0
Q05955	Other	0
P50161	Other	0
O13728	Other	0
O35430	Other	0
Q9LVG4	Other	0
Q93WK5	Other	0
Q03989	Other	0
Q9H981	Other	0
O14497	Other	0
Q8IWZ3	Other	0
Q9LYK6	Other	0
Q7TNR9	Other	0
Q9LZ98	Other	0
Q9XF19	Other	0
Q9C826	Other	0
O96018	Other	0
O43307	Other	0
Q9QX73	Other	0
Q86VW2	Other	0
Q2QX40	Other	0
Q42400	Other	0
Q3EDJ0	Other	0
O80725	Other	0
Q8N9V6	Other	0
Q9D1F4	Other	0
Q84VX3	Other	0
Q60I26	Other	0
O43078	Other	0
Q9AUE0	Other	0
O94255	Other	0
O42890	Other	0
B2GUZ5	Other	0
P92973	Other	0
Q9M0X8	Other	0
Q6QNY1	Other	0
Q9UUH2	Other	0
Q8N9W6	Other	0
Q5T0F9	Other	0
Q9BXL6	Other	0
Q55DH8	Other	0
Q58F21	Other	0
Q8IRY7	Other	0
O61235	Other	0
Q810N9	Other	0
Q6PDY0	Other	0
Q38819	Other	0
Q1T7F1	Other	0
Q9R1Q2	Other	0
Q6EVK6	Other	0
Q9C928	Other	0
Q08235	Other	0
Q944A7	Other	0
Q9SG86	Other	0
Q9NZU7-1	Other	0
Q924M5	Other	0
Q8RXD4	Other	0
D4A7T3	Other	0
Q8BRN9	Other	0
P57796	Other	0
P38822	Other	0
Q93ZS9	Other	0
Q9ZT82	Other	0
Q5BAH2	Other	0
Q9P7F2	Other	0
Q7LKZ7	Other	0
Q9W157	Other	0
Q91Y44	Other	0
O75150	Other	0
Q8LPQ5	Other	0
Q941Q3	Other	0
Q98TA5	Other	0
Q810B3	Other	0
Q810B3-2	Other	0
Q9NP86	Other	0
Q1MTQ0	Other	0
Q9ZWA1	Other	0
O00257	Other	0
Q96CT7	Other	0
Q84KG5	Other	0
Q9P2H0	Other	0
Q6A065	Other	0
P49715	Other	0
A8IRK7	Other	0
Q9HEQ8	Other	0
Q9Y3Y2	Other	0
Q84VQ3	Other	0
P06115	Other	0
Q8CDP0	Other	0
Q9LSE1	Other	0
P05554	Other	0
P05554-4	Other	0
Q9USR9	Other	0
P38313	Other	0
P38907	Other	0
Q9C0F1	Other	0
Q8TD26	Other	0
O61661	Other	0
Q9C9U2	Other	0
Q9LMT0	Other	0
Q9I9A7	Other	0
Q5SW79	Other	0
P34618	Other	0
Q8CEE0	Other	0
Q9N3Z3	Other	0
Q93VD3	Other	0
Q9UK58	Other	0
P04551	Other	0
P29620	Other	0
O76039	Other	0
Q1T763	Other	0
Q00534	Other	0
P39689	Other	0
P53566	Other	0
Q90ZF9	Other	0
Q9QYM8	Other	0
Q5JTW2	Other	0
O94614	Other	0
P40019	Other	0
P0C242	Other	0
Q9TVL3	Other	0
Q8NHQ1	Other	0
Q9Y7U9	Other	0
Q52KE7	Other	0
Q96S94	Other	0
Q9BXL8	Other	0
P39951	Other	0
P47027	Other	0
Q9NY33	Other	0
Q99J79	Other	0
Q9VKD6	Other	0
Q99J87	Other	0
O04259	Other	0
A0A178VEK7	Other	0
O77932	Other	0
P39995	Other	0
Q3E705	Other	0
P53970	Other	0
Q86TI2	Other	0
B7XDF1	Other	0
Q9H410	Other	0
Q9Z2R9	Other	0
A0AVK6	Other	0
Q96327	Other	0
O80588	Other	0
P34216	Other	0
Q9M9Y4	Other	0
P47163	Other	0
Q9XHH2	Other	0
Q8WXX0	Other	0
Q91ZU6-2	Other	0
B2RY04	Other	0
Q9VNA8	Other	0
P49005	Other	0
Q9JIM4	Other	0
Q96AV8	Other	0
Q58FA4	Other	0
F4J7T2	Other	0
Q96JC9	Other	0
Q96F86	Other	0
Q8GWE6	Other	0
Q24573	Other	0
Q9VVW5	Other	0
P43605	Other	0
P39998	Other	0
Q20402	Other	0
Q6ZJM9	Other	0
O13828	Other	0
Q8CBY8	Other	0
Q7L014	Other	0
Q96C10	Other	0
P48732	Other	0
Q04217	Other	0
P38823	Other	0
P27707	Other	0
Q8WXF8	Other	0
P48675	Other	0
E9Q557	Other	0
Q8VXU6	Other	0
O57437	Other	0
P20447	Other	0
Q9FF86	Other	0
Q9D291	Other	0
O70133	Other	0
Q8CIQ7	Other	0
Q9USL5	Other	0
Q09685	Other	0
O49523	Other	0
Q8IWE4	Other	0
P53550	Other	0
Q9UJW0	Other	0
Q8TDD1	Other	0
Q9NV06	Other	0
Q9SP32	Other	0
Q8GW31	Other	0
Q92466	Other	0
Q92499	Other	0
Q9H8H2	Other	0
P35732	Other	0
Q39083	Other	0
P54005	Other	0
Q84K52	Other	0
Q9FJ17	Other	0
Q9P3W4	Other	0
P20009	Other	0
P26019	Other	0
Q6GNV6	Other	0
Q9VBW6	Other	0
Q66LG9	Other	0
O36024	Other	0
Q0VFX2	Other	0
D4A770	Other	0
Q8IZS7	Other	0
Q54HG2	Other	0
O59755	Other	0
P38937	Other	0
Q9CX92	Other	0
Q8LDI5	Other	0
Q95TJ9	Other	0
Q8LL04	Other	0
Q9SQU2	Other	0
Q3EB59	Other	0
Q9BZJ0	Other	0
B2RX88	Other	0
Q9UUK1	Other	0
Q99708	Other	0
Q9P013	Other	0
P08181	Other	0
P25355	Other	0
U3JA75	Other	0
Q9GZU7	Other	0
Q95PA1	Other	0
Q8IUI8	Other	0
Q16526	Other	0
Q8L7R5	Other	0
O60716-21	Other	0
P68400	Other	0
O64817	Other	0
Q4U925	Other	0
Q9SKN3	Other	0
D0EL35	Other	0
Q8CH20	Other	0
P93045	Other	0
Q10225	Other	0
Q8CFE5	Other	0
Q9H5X1	Other	0
Q8IZU0	Other	0
Q9HB96	Other	0
C8V329	Other	0
Q2VWH6	Other	0
Q804Q5	Other	0
Q945P0	Other	0
A1XBS5	Other	0
Q7LKZ5	Other	0
Q8IZT9	Other	0
Q9D2Y6	Other	0
P10823	Other	0
Q9VYS4	Other	0
O95684	Other	0
Q6GLS8	Other	0
Q9W3Y4	Other	0
Q9NWU2	Other	0
P27900	Other	0
Q8IX06	Other	0
O00270	Other	0
P35573	Other	0
Q9TU03	Other	0
Q12315	Other	0
D3ZK93	Other	0
Q80WT4	Other	0
P10070	Other	0
Q8TE85	Other	0
Q96CJ1	Other	0
P32644	Other	0
Q05874	Other	0
Q5DW34	Other	0
Q9NPA8	Other	0
Q6TY21	Other	0
Q9LDE4	Other	0
Q9NVH0	Other	0
Q9DAM9	Other	0
A2A870	Other	0
Q05498	Other	0
Q54N00	Other	0
P35582	Other	0
O23207	Other	0
Q8CA72	Other	0
Q9M2N5	Other	0
Q9FV70	Other	0
O01971	Other	0
Q7Z589	Other	0
Q9EQR6	Other	0
Q8TCJ0	Other	0
P53743	Other	0
O17670	Other	0
P0DL09	Other	0
Q8H1E8	Other	0
P51906	Other	0
P51907	Other	0
Q96D98	Other	0
Q3UPW2	Other	0
Q8BMB0	Other	0
Q06205	Other	0
P92949	Other	0
O15117	Other	0
P53913	Other	0
P51114	Other	0
Q9QY14	Other	0
Q3UCQ1	Other	0
Q03001	Other	0
Q9BSW2	Other	0
Q8LEA8	Other	0
Q12168	Other	0
Q8R316	Other	0
Q8TDS4	Other	0
Q3U487	Other	0
Q9Z0R0	Other	0
Q9BT25	Other	0
O60741	Other	0
Q9JKB0	Other	0
Q60848	Other	0
Q9ZVW2	Other	0
Q8IVU3	Other	0
Q9UBX0	Other	0
O59836	Other	0
P35367	Other	0
Q84Q77	Other	0
Q9EST8	Other	0
Q9FH37	Other	0
Q8WYH8	Other	0
P50942	Other	0
P07250	Other	0
Q0DUR2	Other	0
Q57X81	Other	0
Q9U6M1	Other	0
Q9P2N6	Other	0
P49897	Other	0
Q8NFU5	Other	0
Q8RWY3	Other	0
O60229	Other	0
P13164	Other	0
Q9BYH8	Other	0
Q9LIQ6	Other	0
Q8C0D7	Other	0
Q9LX12	Other	0
Q3HNM7	Other	0
Q9C7A2	Other	0
Q99PT3	Other	0
Q63ZW7	Other	0
Q9I9R0	Other	0
Q76PD2	Other	0
Q9FGW9	Other	0
Q64279	Other	0
Q9LZR5	Other	0
Q9H583	Other	0
Q05580	Other	0
F2Z461	Other	0
Q04429	Other	0
Q7TMK6	Other	0
D3Z7H4	Other	0
Q9JI57	Other	0
O60381	Other	0
O88704	Other	0
Q91898	Other	0
Q96MH2	Other	0
Q8VHV7	Other	0
P12258	Other	0
O49595	Other	0
Q8LDF9	Other	0
P49866	Other	0
O94586	Other	0
A2RVJ8	Other	0
P20271	Other	0
P38074	Other	0
Q96ED9	Other	0
A0A0P0X004	Other	0
Q9JL35	Other	0
Q794E4	Other	0
F1LQ48	Other	0
Q8VEK3	Other	0
Q78ZR5	Other	0
Q10076	Other	0
Q9FN19	Other	0
P30546	Other	0
P31389	Other	0
Q9M350	Other	0
Q9C104	Other	0
Q5XI73	Other	0
Q8IS21	Other	0
P32767	Other	0
Q96MA6	Other	0
Q6PAR0-2	Other	0
O14901	Other	0
Q96M94	Other	0
Q5DT37	Other	0
Q6NYV9	Other	0
Q9LS90	Other	0
P63006	Other	0
P90916	Other	0
Q4P9P9	Other	0
Q8BLB7	Other	0
Q920B6	Other	0
Q920B6-2	Other	0
Q8CIG3	Other	0
Q8NHM5	Other	0
Q15334	Other	0
Q93ZV7	Other	0
P38439	Other	0
O61577	Other	0
Q9VAW5	Other	0
P33399	Other	0
Q9FKS8	Other	0
Q9WUH2	Other	0
A8MQN2	Other	0
Q9D5V2	Other	0
Q2RAK2	Other	0
P42846	Other	0
O75449	Other	0
Q4G0J3	Other	0
Q10109	Other	0
Q60793	Other	0
Q9UJP4	Other	0
Q2TBA0	Other	0
B2KG20	Other	0
P23298	Other	0
Q9SEX2	Other	0
Q6P1M3	Other	0
S0DQI7	Other	0
Q71RC2	Other	0
O22131	Other	0
Q21441	Other	0
D5MCN2	Other	0
A3AHG5	Other	0
P32480	Other	0
B3G515	Other	0
B0F9W3	Other	0
Q92917	Other	0
A8E0R9	Other	0
Q9C469	Other	0
Q9V4C8	Other	0
Q56WH4	Other	0
Q75N03	Other	0
P11353	Other	0
F4KDN0	Other	0
Q5GLZ8	Other	0
P21729	Other	0
Q10496	Other	0
Q9VXG1	Other	0
P52500	Other	0
P07305	Other	0
Q84WK5	Other	0
Q12125	Other	0
Q58EE9	Other	0
Q9NW75	Other	0
Q5FWH3	Other	0
P30550	Other	0
P38348	Other	0
Q6PDM4	Other	0
O14139	Other	0
F4IXE7	Other	0
Q05D44	Other	0
Q9UJC3	Other	0
Q9W1R4	Other	0
Q700D2	Other	0
Q8BIL5	Other	0
P31390	Other	0
Q960X8	Other	0
Q08GK9	Other	0
O04203	Other	0
Q7JKP6	Other	0
Q8W191	Other	0
P17629	Other	0
Q9LY61	Other	0
O24646	Other	0
Q9XER9	Other	0
Q9SKX1	Other	0
P09914	Other	0
Q24142	Other	0
Q9LEY4	Other	0
Q6DD04	Other	0
Q6YUX0	Other	0
P40936	Other	0
Q9Y2F5	Other	0
O94704	Other	0
Q08561	Other	0
Q64282	Other	0
Q9D103	Other	0
Q9C086	Other	0
Q0VD86	Other	0
Q9UNL4	Other	0
P40559	Other	0
Q12271	Other	0
Q15051	Other	0
A0A1D8PMB1	Other	0
P43694	Other	0
Q9CRY7	Other	0
Q93V47	Other	0
Q9LRH6	Other	0
Q40687	Other	0
Q96RT7	Other	0
P17679	Other	0
O88741	Other	0
Q95UQ1	Other	0
Q8N9F7	Other	0
O74432	Other	0
Q75WU1	Other	0
Q9FN69	Other	0
O14321	Other	0
Q9BPY3	Other	0
Q3V2J0	Other	0
A0A1D8PK89	Other	0
Q59WB3	Other	0
Q9DCD6	Other	0
P33892	Other	0
P52565	Other	0
P52566	Other	0
Q5HY92	Other	0
Q68CZ1	Other	0
P35637	Other	0
Q9SFV2	Other	0
Q01167	Other	0
Q6PIW4	Other	0
P38260	Other	0
A0PJY2	Other	0
Q9SFV6	Other	0
Q8BPY9	Other	0
Q9ERZ6	Other	0
Q04609	Other	0
P21525	Other	0
P55317	Other	0
Q7Z9H9	Other	0
Q9ZSZ8	Other	0
P35922-4	Other	0
Q8TAC2	Other	0
Q9H7Z6	Other	0
Q8VWI7	Other	0
Q0WNX9	Other	0
O94603	Other	0
C9JR72	Other	0
B7U540	Other	0
Q6PIU1	Other	0
E9PVX6	Other	0
Q8K0T4	Other	0
Q8CDD8	Other	0
O43526	Other	0
Q9GYI0	Other	0
Q94CG5	Other	0
M9NE38	Other	0
Q949W6	Other	0
O88943	Other	0
O54982	Other	0
Q23541	Other	0
Q9BDB7	Other	0
Q9VBB3	Other	0
P38803	Other	0
P35900	Other	0
Q9BW62	Other	0
Q3UWR2	Other	0
Q5SXA9	Other	0
Q53GT1	Other	0
Q9UH77	Other	0
Q5DT39	Other	0
Q38862	Other	0
Q1MX18	Other	0
Q12072	Other	0
Q9ZUX7	Other	0
P53125	Other	0
Q9NQX7	Other	0
P48048	Other	0
O95069	Other	0
O95069-2	Other	0
Q9Z351	Other	0
Q04652	Other	0
P46013	Other	0
Q24368	Other	0
Q6S591	Other	0
O95251	Other	0
Q96EK5	Other	0
P08510	Other	0
P97438	Other	0
P97438-2	Other	0
Q804A5	Other	0
O13768	Other	0
Q91903	Other	0
O74828	Other	0
Q8IS44	Other	0
Q6S7F2	Other	0
P31597	Other	0
P36041	Other	0
P38167	Other	0
P41214	Other	0
P55199	Other	0
Q9C7C4	Other	0
Q03468	Other	0
O13610	Other	0
Q10425	Other	0
P13002	Other	0
O04211	Other	0
Q9VW51	Other	0
Q40479	Other	0
Q5FWF5	Other	0
Q18892	Other	0
P43572	Other	0
P39976	Other	0
P70396	Other	0
P33309	Other	0
P40553	Other	0
Q99LT0	Other	0
O95990	Other	0
Q9WUD8	Other	0
C7AE94	Other	0
Q9UK96	Other	0
Q9ESP5	Other	0
Q01543	Other	0
P32389	Other	0
Q9VQ89	Other	0
Q20347	Other	0
P24785	Other	0
Q9UH92	Other	0
P38257	Other	0
H9BFW7	Other	0
Q9LKW9	Other	0
Q07896	Other	0
O94268	Other	0
Q13133	Other	0
Q9Y5X4	Other	0
O94328	Other	0
O74389	Other	0
Q9M8K6	Other	0
Q9C7U7	Other	0
Q9ERC1	Other	0
O60237	Other	0
O49459	Other	0
P29674	Other	0
Q6R0H1	Other	0
Q21446	Other	0
P92186	Other	0
Q6P5Q4	Other	0
P43586	Other	0
Q54AX5	Other	0
O14220	Other	0
Q86B87	Other	0
F4KAF2	Other	0
F4JRS4	Other	0
P29595	Other	0
Q96IV0	Other	0
Q9H9Q4	Other	0
Q9SV55	Other	0
Q6KC79	Other	0
Q80W85	Other	0
Q9LK88	Other	0
Q9QXZ7	Other	0
Q9P8P7	Other	0
Q9NQR4	Other	0
Q92979	Other	0
P0CV94	Other	0
P0DMS1	Other	0
Q0E671	Other	0
Q9SY59	Other	0
Q9JI78	Other	0
Q7PLI2	Other	0
Q66X22	Other	0
P53920	Other	0
P97460	Other	0
O76041-2	Other	0
Q15843	Other	0
O13824	Other	0
Q6Q547	Other	0
P53317	Other	0
Q9Y7U4	Other	0
Q96JN8	Other	0
Q9USU8	Other	0
Q6KCD5	Other	0
C3ZQF9	Other	0
Q9ZQZ6	Other	0
Q9EP71	Other	0
Q6XE24	Other	0
O82239	Other	0
Q10164	Other	0
Q75J96	Other	0
O43665-2	Other	0
P21672	Other	0
Q9P6P6	Other	0
Q9NVW2	Other	0
Q9LV40	Other	0
Q76KJ5	Other	0
Q9H9Y6	Other	0
P27864	Other	0
Q08745	Other	0
Q92766	Other	0
Q0J235	Other	0
Q9C106	Other	0
Q06511	Other	0
Q9H633	Other	0
P38204	Other	0
Q02983	Other	0
Q9UTD7	Other	0
P0CX56	Other	0
Q04712	Other	0
Q6QAT1	Other	0
P0CX32	Other	0
O94438	Other	0
P23248	Other	0
Q06488	Other	0
O13829	Other	0
P23297	Other	0
P50115	Other	0
P34218	Other	0
A0PJK1	Other	0
P40090	Other	0
Q96ER3	Other	0
Q9VEX9	Other	0
B7F8P5	Other	0
Q99590	Other	0
Q9UTE3	Other	0
P28661	Other	0
E9Q5F9	Other	0
Q10021	Other	0
P53330	Other	0
Q12108	Other	0
Q8RWN5	Other	0
Q9NWF4	Other	0
B5MEV3	Other	0
Q12334	Other	0
Q9UUI5	Other	0
P38429	Other	0
Q9BW04	Other	0
Q8S895	Other	0
Q8W2B8	Other	0
Q9NY91	Other	0
Q9SN22	Other	0
Q03323	Other	0
Q9U263	Other	0
O44498	Other	0
G4WMX4	Other	0
P50116	Other	0
Q8N1F8	Other	0
P59158	Other	0
Q86WA9	Other	0
Q9UHR5	Other	0
Q8CFE6	Other	0
Q969I6	Other	0
O74861	Other	0
Q9HAB3	Other	0
Q4FZU9	Other	0
Q96NL6	Other	0
Q4H4B6	Other	0
Q14160	Other	0
Q54HS3	Other	0
Q99LF4	Other	0
Q8R4C2	Other	0
O22703	Other	0
P55017	Other	0
G5EBL3	Other	0
Q8W234	Other	0
A8K8P3	Other	0
Q8VIJ6	Other	0
Q55DB0	Other	0
Q9CYP7	Other	0
P0C606	Other	0
Q9H788	Other	0
Q5E915	Other	0
O13796	Other	0
Q9LY87	Other	0
Q96UP3	Other	0
Q3YEC7	Other	0
Q6NSI4	Other	0
Q6INH0	Other	0
O82504	Other	0
P53331	Other	0
Q7XII4	Other	0
Q7TS73	Other	0
Q9SLH3	Other	0
O14924	Other	0
O14730	Other	0
Q59XM0	Other	0
O74999	Other	0
Q15291	Other	0
Q3UQS8	Other	0
Q924W9	Other	0
P0C090	Other	0
Q04231	Other	0
P25454	Other	0
Q9VPH8	Other	0
Q9UNT1	Other	0
P42696	Other	0
Q8RY59	Other	0
Q7ZT82	Other	0
Q8NC24	Other	0
Q8HWS3	Other	0
Q12362	Other	0
F4IVV0	Other	0
F4I5N6	Other	0
Q06709	Other	0
Q9SJ20	Other	0
P26784	Other	0
P0CX83	Other	0
P05740	Other	0
Q6I5Q6	Other	0
P26785	Other	0
P36144	Other	0
P38061	Other	0
O42699	Other	0
P04449	Other	0
P54780	Other	0
P24000	Other	0
Q96E14	Other	0
E9QAU8	Other	0
P21524	Other	0
P05748	Other	0
P46990	Other	0
P49166	Other	0
P51402	Other	0
P49167	Other	0
O60091	Other	0
Q96LZ7	Other	0
Q7YZH1	Other	0
P22138	Other	0
Q9FFH1	Other	0
O74919	Other	0
Q9NRR4	Other	0
Q9WTV7	Other	0
Q5XPI4	Other	0
P05317	Other	0
Q9UHA3	Other	0
Q10155	Other	0
Q8N6D2	Other	0
O15446	Other	0
P19387	Other	0
Q9GZN7	Other	0
Q9SVQ3	Other	0
P50106	Other	0
Q9ZU38	Other	0
O74803	Other	0
Q9GSX9	Other	0
P38701	Other	0
P61247	Other	0
Q05942	Other	0
O81127	Other	0
Q13950	Other	0
P46784	Other	0
P0C0X0	Other	0
P23403	Other	0
Q3E7X9	Other	0
Q09781	Other	0
P55830	Other	0
Q4FX73	Other	0
Q27YU7	Other	0
Q9W261	Other	0
Q10154	Other	0
Q8C8C1	Other	0
Q80ZI2	Other	0
Q62376	Other	0
P33764	Other	0
Q3KQ35	Other	0
Q8R1S9	Other	0
F4IUY8	Other	0
O59706	Other	0
Q12378	Other	0
Q8T5C6	Other	0
Q62674	Other	0
Q02614	Other	0
Q96QD8	Other	0
P43609	Other	0
P62487	Other	0
P25368	Other	0
P33442	Other	0
Q75HY5	Other	0
Q9HCY8	Other	0
O42601	Other	0
Q9EQN9	Other	0
Q96BU1	Other	0
Q9JHE5	Other	0
P49445	Other	0
Q9VC56	Other	0
Q1PFN9	Other	0
Q09683	Other	0
O93377	Other	0
Q09094	Other	0
Q12188	Other	0
Q12381	Other	0
Q8RXN6	Other	0
P06400	Other	0
P46063	Other	0
Q9SE43	Other	0
Q7TNK1	Other	0
Q91Z31	Other	0
E4NKF8	Other	0
Q69IL4	Other	0
Q8C7R7	Other	0
Q9UUJ3	Other	0
O15539-2	Other	0
P61289	Other	0
O04681	Other	0
Q80U78	Other	0
Q9FZ96	Other	0
Q14997	Other	0
P35236	Other	0
P40048	Other	0
Q9LP21	Other	0
P29355	Other	0
Q91ZX6-3	Other	0
P58004	Other	0
Q9C9U5	Other	0
Q12216	Other	0
Q9ASQ7	Other	0
Q5VUG0	Other	0
Q61473	Other	0
P48430	Other	0
Q9HAJ7	Other	0
Q9HAJ7-2	Other	0
Q9HAJ7-3	Other	0
Q9Y7J1	Other	0
Q8T3G2	Other	0
Q92355	Other	0
Q9P7A0	Other	0
O80669	Other	0
O60187	Other	0
F4JAA5	Other	0
Q68FF7	Other	0
Q7Z7L1	Other	0
F4I3V6	Other	0
P59941	Other	0
Q8IX90	Other	0
Q6K8D9	Other	0
O80653	Other	0
Q3TKT4	Other	0
Q23533	Other	0
Q9BQ83	Other	0
Q04692	Other	0
Q4JM44	Other	0
Q9UTN6	Other	0
Q08817	Other	0
P23497-4	Other	0
Q9BRV8	Other	0
Q8BX46	Other	0
Q8ND83	Other	0
Q53HV7	Other	0
O74792	Other	0
G5EBM5	Other	0
Q9HBM1	Other	0
Q8N0Z3	Other	0
O48781	Other	0
O14036	Other	0
O74418	Other	0
Q10122	Other	0
Q6SKR5	Other	0
Q6ZRS2	Other	0
Q99176	Other	0
Q9BYN0	Other	0
Q22795	Other	0
Q9LDX1	Other	0
Q9P7T1	Other	0
Q9P7C8	Other	0
Q06132	Other	0
Q9D7V1	Other	0
Q8N6T7	Other	0
Q9UPU9	Other	0
P51532	Other	0
Q53GS9	Other	0
Q27350	Other	0
Q9P0W8	Other	0
Q22557	Other	0
P26770	Other	0
Q6NRK1	Other	0
Q9ESC8	Other	0
P12814	Other	0
P18090	Other	0
Q28509	Other	0
P04274	Other	0
Q9ZVD5	Other	0
Q91VJ1	Other	0
Q8R400	Other	0
Q9Y2D8	Other	0
P18762	Other	0
Q96IZ2	Other	0
Q9UHB7	Other	0
Q9P7J7	Other	0
O81488	Other	0
Q5XEM9	Other	0
Q8S8M9	Other	0
Q8LA16	Other	0
Q9USQ2	Other	0
Q9M6N7	Other	0
Q9JHW9	Other	0
Q60I27	Other	0
F4KGQ0	Other	0
G5EFT4	Other	0
Q9SVT8	Other	0
Q8R560	Other	0
Q32M45	Other	0
Q4JIM5	Other	0
P48644	Other	0
Q8MI17	Other	0
Q9SQH9	Other	0
O13648	Other	0
A9ZSZ2	Other	0
Q12449	Other	0
Q924C5	Other	0
P40563	Other	0
Q8N7J2	Other	0
P54144	Other	0
Q06102	Other	0
Q8WU90	Other	0
Q9ERU2	Other	0
Q9USY2	Other	0
Q96QA6	Other	0
P38070	Other	0
Q13105	Other	0
Q9UKY1	Other	0
P21506	Other	0
Q6ECI4	Other	0
G5EEM5	Other	0
Q8N8E2	Other	0
Q32MQ0	Other	0
Q91VN1	Other	0
P70121	Other	0
Q96N77	Other	0
Q5T3J3	Other	0
O16011	Other	0
O94488	Other	0
P49736	Other	0
P40356	Other	0
Q07684	Other	0
O62618	Other	0
Q9C5S1	Other	0
O35678	Other	0
P38920	Other	0
Q84MM9	Other	0
Q99MS3-3	Other	0
O74880	Other	0
P25046	Other	0
Q09357	Other	0
O94305	Other	0
Q9SJZ6	Other	0
P87141	Other	0
Q07980	Other	0
Q9W534	Other	0
P49959	Other	0
Q91WW5	Other	0
Q91WW2	Other	0
F4JP48	Other	0
Q6ZMR3	Other	0
Q9LW12	Other	0
Q54NW4	Other	0
E1BTG2	Other	0
A1A5Q0	Other	0
Q1G3I2	Other	0
Q8LGD5	Other	0
Q02455	Other	0
P25588	Other	0
Q8I0F4	Other	0
Q54HI5	Other	0
Q9Y2L9	Other	0
O14077	Other	0
P40959	Other	0
Q9LVW4	Other	0
O49687	Other	0
Q99MD8	Other	0
A1XGB4	Other	0
O18400	Other	0
A1Z7T0	Other	0
Q9UL42	Other	0
Q04636	Other	0
Q9BZL4	Other	0
O48802	Other	0
Q9SWI1	Other	0
Q9M9T4	Other	0
Q5XTS1	Other	0
Q09855	Other	0
Q1ZXQ0	Other	0
Q383A1	Other	0
Q8IWE5	Other	0
P31361	Other	0
P33401	Other	0
Q03760	Other	0
Q04004	Other	0
Q9NRY7-1	Other	0
Q9C9N6	Other	0
P00491	Other	0
P52554	Other	0
Q8ST83	Other	0
O23945	Other	0
Q9BWX1	Other	0
Q8VYM2	Other	0
Q96303	Other	0
Q9SJI7	Other	0
Q9Z1Z9	Other	0
Q09842	Other	0
Q17827	Other	0
P48612	Other	0
P41073	Other	0
O74941	Other	0
Q8RY16	Other	0
Q9VGP6	Other	0
P37012	Other	0
Q9JM80	Other	0
Q9NWT1	Other	0
Q9S775	Other	0
P47077	Other	0
P49116	Other	0
Q9U7C9	Other	0
O13865	Other	0
Q9W2H9	Other	0
Q7XK25	Other	0
Q66HS7	Other	0
